2137,0
3690,0
5746,0
5421,0
1928,1
3904,0
4396,0
805,1
116,0
155,1
4128,1
2617,0
581,1
2807,0
5395,1
1806,0
3318,1
3030,1
3599,0
4921,0
3841,0
5600,1
2262,0
679,0
3036,0
3094,0
5528,0
3171,1
1214,1
880,0
3112,0
5727,0
2169,1
5450,0
4373,0
3979,0
5397,1
4726,0
1475,0
1135,0
2874,0
879,0
3488,1
1985,1
2080,0
3919,0
2167,0
4289,0
1529,0
5231,0
5274,0
3526,1
2570,0
3806,0
591,1
2640,0
2440,0
2230,1
4341,0
3155,0
1492,0
340,1
5702,0
2116,0
3610,1
1482,0
3061,0
3570,0
1473,0
1037,0
5837,0
1566,0
3290,0
1959,1
803,0
3817,0
1210,0
3418,0
720,0
829,0
239,0
5048,1
1920,0
575,1
2111,1
4694,1
3250,0
4399,0
5446,0
5900,1
5072,0
4494,1
2210,1
4316,0
349,0
3728,0
3364,1
382,1
5964,1
5927,0
3221,0
1208,0
5403,1
3697,0
1563,1
279,0
3669,0
0,1
5728,0
3079,0
176,0
5925,1
281,1
5567,0
3967,1
1493,1
5531,0
5156,0
1807,1
771,0
4120,0
1793,1
2030,1
1942,0
1511,0
2467,1
2565,0
3022,0
1272,0
2695,0
3785,0
3771,0
1211,0
534,1
2928,0
4245,1
135,0
874,0
921,0
4780,1
906,0
4718,0
2538,1
1477,0
3286,0
2100,1
1593,0
4535,0
1011,0
3679,1
5407,0
60,1
5849,0
5518,0
1756,1
646,0
3685,0
5165,0
5324,0
1645,1
438,1
786,1
1678,0
2053,0
3087,0
5945,1
1201,0
3203,0
4904,1
4375,0
2506,0
5047,1
1658,1
1771,1
3866,1
5078,1
4075,0
565,0
379,1
4247,0
2736,0
5106,0
3914,1
4223,1
962,0
958,0
1371,1
3194,1
282,0
648,0
27,1
654,0
5164,0
2862,0
1947,0
3876,0
2236,0
5973,0
3507,0
4686,0
3218,0
411,0
165,0
4180,0
3745,0
3951,0
4161,0
1441,0
1384,1
4267,1
4530,1
2723,0
4685,0
1557,0
922,0
2297,1
4598,0
1905,0
2206,0
2271,1
3000,0
5777,1
3863,0
4814,0
2348,0
4037,0
1178,0
1588,0
2609,0
4077,0
2507,1
3137,0
5315,0
3267,1
1815,0
4311,0
2398,0
3442,0
3249,0
3189,1
882,0
1128,1
2130,0
819,1
1597,0
2373,0
5553,0
5988,0
2108,0
1561,1
2742,0
3299,0
1262,0
1444,0
232,1
2154,0
624,1
4669,0
1021,1
2729,0
4613,1
3629,1
3017,0
5381,0
2564,0
609,1
2972,0
5977,1
4987,0
4187,0
1586,1
4747,0
3289,0
1819,0
5282,0
5990,1
4019,0
692,1
503,1
4006,0
1241,0
3852,0
1472,1
1285,0
2353,0
1431,0
4116,1
3085,1
5303,0
4378,1
4010,0
4064,0
3028,0
308,1
991,0
5304,1
4111,0
2225,0
2470,0
5419,0
1907,0
2537,0
4539,0
2385,0
1380,0
1089,0
