5316,0
5259,0
4293,1
1814,0
1375,1
1573,0
4040,0
3120,0
2102,1
686,0
1638,0
2794,0
4012,1
5839,1
68,0
2361,0
2503,0
5160,0
3106,1
3037,0
3172,0
2521,0
2009,0
4912,0
623,1
4073,0
4792,0
5129,0
5439,1
3664,0
4041,0
2027,1
5804,0
713,0
3954,1
2459,1
892,1
136,0
1456,0
4931,0
3102,1
4717,1
978,0
2486,0
956,0
950,0
2139,0
2850,0
5707,0
1083,1
4462,0
2732,0
3955,1
5772,0
1032,1
1457,1
4875,0
4999,0
2457,0
3293,0
264,0
4891,0
909,0
1350,0
1288,1
3054,1
1274,0
5583,0
1527,0
1409,1
530,0
744,0
483,0
2096,0
4895,0
5433,0
4004,0
1778,1
5529,1
3501,0
2219,0
917,0
4590,0
603,0
82,0
5139,0
2863,0
4276,1
5824,1
1490,0
5169,0
2422,0
4374,0
5696,0
3577,0
2687,0
4604,0
2782,1
1452,0
3416,0
4154,0
537,0
5577,1
2933,1
4171,0
335,1
5947,0
3096,1
2292,0
3012,1
3779,0
676,0
4737,0
1991,0
2516,0
2520,0
1029,0
5877,0
5848,0
2602,0
1040,0
1624,0
2241,0
3294,0
4415,0
2001,0
2120,0
2338,0
1289,1
3759,0
5574,0
3062,0
2534,0
5838,0
2494,1
3480,0
1442,1
4599,0
231,0
365,0
4327,0
1710,1
796,0
657,1
3714,1
3934,0
2867,1
5445,0
1680,0
461,0
1154,0
2162,0
1017,0
76,0
3469,1
5328,0
5608,0
2980,0
4795,0
4475,0
5614,1
5916,1
1169,0
1179,0
4379,0
1666,0
2067,0
993,0
4436,0
2572,0
1344,1
650,0
4779,1
2892,1
3828,1
4157,0
3493,0
2554,0
4702,0
2211,1
2010,0
3769,0
2830,0
2816,1
5532,1
5307,1
5179,0
4277,0
3583,0
5889,1
1654,1
4411,0
2690,0
5861,0
3073,0
2455,1
5113,1
3822,0
4823,0
1709,0
3658,0
5878,1
948,0
235,1
3681,0
2174,0
2033,1
569,0
3566,0
3441,1
5875,0
2448,1
615,0
1339,0
2586,0
5326,0
5296,1
5832,0
4221,0
1830,0
4725,0
1175,0
5100,0
2815,0
5373,0
1881,1
2715,1
3551,0
4796,0
3271,0
1171,0
3821,1
687,0
2970,1
2175,0
4121,1
1000,1
1726,1
3862,1
1786,0
4836,1
4346,0
2998,0
5028,0
3460,1
5244,0
3029,0
5102,1
1944,0
3667,0
543,0
2881,0
2574,0
1773,0
2127,1
5732,0
3473,1
389,0
1006,0
4380,1
2576,0
1682,0
3617,0
1741,0
1896,0
1336,0
4332,0
145,1
5825,0
1436,1
866,0
3257,0
4222,1
2410,1
4654,0
4656,0
156,1
2316,0
5985,0
4920,0
2696,0
2981,1
1243,0
2431,0
1249,0
586,0
4305,1
2692,0
4321,0
2300,0
4661,0
1199,0
3088,1
630,0
1113,0
2668,0
2229,0
1575,0
599,0
2868,0
2530,0
311,1
1,1
5826,0
616,0
1038,1
3394,1
424,0
4169,0
5207,1
5001,0
1259,1
307,0
3495,0
2379,0
46,1
566,0
360,1
1461,1
1194,1
1474,0
3845,0
1228,1
35,1
237,0
870,0
3879,0
4731,0
3613,1
2449,1
1044,0
2309,0
451,0
1298,0
3224,0
4313,0
332,0
3917,0
5082,0
4554,1
5344,1
5121,0
1617,0
3510,0
309,0
5524,0
406,0
1505,1
4420,0
2333,0
5385,0
4534,1
4802,1
2291,0
1626,0
446,0
791,1
180,1
1009,0
138,0
5539,0
351,1
4522,0
1688,0
1091,0
1692,1
5731,0
3437,0
4478,1
552,0
4333,0
3162,0
984,0
3190,1
3320,0
671,0
3574,0
5565,0
4805,1
4095,0
2997,0
933,0
5380,1
2873,1
5551,1
3316,0
2270,1
1412,1
1036,1
4232,0
2622,0
4043,1
37,0
5452,0
2451,1
3174,1
2967,0
3836,0
4740,0
860,0
3655,1
1648,0
2859,1
3467,0
4892,0
2597,1
4361,0
3091,1
2196,0
473,0
4108,0
2801,0
1278,0
5098,0
2914,0
2905,0
4403,0
129,0
5751,1
4042,0
5221,1
3883,1
183,0
1562,0
1857,0
3502,0
3351,1
4295,1
4603,0
737,1
75,1
1600,0
2064,0
2149,1
2190,0
2244,1
2849,0
990,1
4611,1
412,0
4649,1
5803,0
3184,0
4657,0
3905,1
1446,0
5241,0
4091,0
4890,0
5901,0
1411,1
11,0
4263,0
4501,0
1488,0
2083,0
2390,0
5935,0
2691,0
4050,0
4484,0
327,0
5064,1
1458,0
1481,1
5604,1
3140,1
4764,1
1758,0
905,0
4849,1
3380,0
4416,0
1940,0
250,1
2094,0
3540,0
4794,0
3077,0
2164,0
4965,0
5067,0
1399,0
252,1
1845,0
5930,1
769,0
3846,0
2866,0
2138,0
1374,1
961,0
5493,0
477,0
3114,0
1979,1
4404,0
4857,1
5323,0
3793,0
2665,0
5580,0
3210,1
2601,0
3818,0
1001,0
2781,0
4066,1
4413,0
570,1
4137,0
976,0
1978,0
4831,0
5956,1
3125,0
1817,1
634,0
5124,0
5959,0
1547,1
3009,0
1650,0
1270,0
573,0
5455,1
29,0
2594,0
4312,1
3082,0
5870,0
2660,0
5261,1
4560,0
5807,1
1695,0
3741,1
5266,0
4490,1
4746,0
2706,0
4500,0
2131,0
1074,0
1611,0
576,0
5668,0
2920,0
550,0
1745,0
2136,0
3001,0
3582,0
4735,0
2239,1
