5066,0
3387,0
3844,0
1238,0
5736,1
5052,0
2731,1
4958,1
4805,1
2962,1
5948,1
1787,0
2370,0
997,0
279,0
1233,1
5707,0
5422,0
3832,0
2624,1
2545,0
5687,0
2712,1
1141,0
3273,1
1261,0
2312,1
1458,0
3146,1
5638,1
935,0
1738,1
2235,0
667,1
2445,1
5585,0
4351,0
1546,1
684,0
2021,0
1779,0
959,0
4838,0
771,0
2345,1
924,0
1137,1
1152,1
844,0
3871,0
794,0
4756,0
3120,0
5112,0
2580,1
1382,0
3471,0
2390,0
538,0
4220,0
2958,1
5743,0
5438,1
324,1
1824,0
3609,0
473,0
4528,0
2946,0
1790,0
65,0
961,0
4974,0
3423,1
3057,0
1060,0
3378,0
1452,0
799,1
5377,0
1260,1
932,0
5263,0
2405,1
3560,0
43,1
2447,1
1542,0
4113,0
4788,0
5980,0
2258,0
1659,0
5078,1
4759,0
4375,0
694,0
5950,0
3021,0
2034,1
3589,1
3598,0
637,0
5160,0
2084,0
5341,0
1952,0
1176,0
3353,0
2337,1
5119,0
5651,0
833,1
3869,0
16,0
1884,0
4984,0
1713,0
35,1
3055,0
2172,0
5267,0
4562,1
1845,0
1947,0
1672,1
3209,0
3938,0
3723,0
3939,1
4961,1
3493,0
2475,0
1805,1
1221,0
45,0
288,0
2729,0
4038,1
1145,0
2730,0
2640,0
5664,0
4849,1
3945,0
4876,0
669,1
4311,0
524,0
3088,1
4888,1
3348,0
4957,0
5282,0
4024,0
1666,0
1588,0
1775,1
1942,0
783,1
471,1
3565,0
588,0
4911,1
2517,0
3411,0
4918,0
5943,0
715,0
2362,0
1063,1
3436,0
3933,1
951,0
3789,0
3994,0
2747,0
995,0
3245,0
1331,0
3523,0
699,0
3315,0
583,0
435,1
2780,1
5671,1
848,0
5575,0
874,0
3734,1
2622,0
3413,1
3293,0
5703,0
4673,0
2564,0
480,1
2189,0
2634,0
731,1
5340,1
4577,0
2799,0
638,0
3450,0
4887,0
4810,0
2277,1
4010,0
352,1
5083,0
3235,0
482,0
2477,0
3082,0
3788,0
5547,1
1333,1
4700,1
4920,0
4419,1
5130,0
5933,0
326,0
1872,1
2907,0
3243,1
2516,0
2141,0
1801,1
2682,0
4586,1
3772,1
4718,0
4519,0
4763,1
5700,0
1154,0
2947,0
3791,0
2187,0
983,0
1809,1
5541,1
2575,1
1289,1
1592,1
2090,1
4965,0
2823,0
4758,1
1545,0
5159,1
542,0
4060,0
1709,0
600,0
309,0
1232,0
2831,1
1082,0
3464,0
1899,1
3928,1
1692,1
3516,1
387,0
325,1
5239,1
1829,1
1635,1
853,0
5740,0
5118,0
143,1
195,1
1224,1
4583,1
2757,0
1792,1
561,0
440,0
399,1
82,0
1440,0
1206,0
594,0
2416,1
4929,1
3829,1
5048,1
5462,1
3497,0
1928,1
4603,0
1217,0
910,0
4473,1
3695,0
2623,0
1297,0
258,0
1383,0
2029,0
3759,0
3398,0
2202,0
977,0
3299,0
613,0
5042,1
976,0
2375,0
3495,0
5320,1
1107,1
5032,0
2905,0
870,0
3506,1
442,0
2954,0
3182,1
2662,0
3645,0
2741,0
4188,1
2376,1
5633,1
1061,1
4675,1
5134,0
5821,0
2786,1
100,1
3554,0
5842,1
3407,0
31,0
4930,0
5400,0
4608,0
372,1
5970,0
3606,0
2112,0
1280,0
3465,1
3740,0
4645,1
5038,0
602,1
4426,0
736,0
3163,1
180,1
1629,0
2281,1
2395,0
162,0
484,0
3739,0
3049,0
726,0
2700,1
3291,0
39,0
1300,0
3531,0
807,1
2367,0
305,0
3228,0
4361,0
1786,0
3325,1
5768,0
1935,0
3673,1
4872,0
4618,0
700,0
5001,0
2460,1
298,0
2738,0
4877,0
2348,0
444,0
4783,1
483,0
3835,0
4089,1
5464,0
2012,0
975,0
193,0
1704,0
477,0
4723,0
695,0
1199,0
2857,0
5760,0
721,0
5392,1
815,1
186,0
963,0
3753,1
3183,1
4121,1
1789,1
3672,0
1259,1
4907,0
4846,0
2314,0
4970,0
3852,0
5545,0
2435,0
4048,0
1948,1
4082,0
5403,1
5647,0
4151,0
2692,0
3647,1
2361,0
466,0
826,0
4924,1
4249,0
1564,1
2066,0
3907,0
5064,1
830,1
4677,1
2597,1
4937,0
342,0
1028,0
3920,0
3787,1
4431,0
2124,0
5169,0
5620,1
765,0
5769,0
1388,0
2746,0
1384,1
2037,0
751,0
668,1
4064,0
5411,0
4859,1
4068,0
2975,0
1482,0
2673,0
1411,1
966,1
3171,1
1975,1
2330,1
5140,0
1870,0
5132,1
4455,0
4809,0
2055,1
3836,0
5206,0
1499,0
1892,1
4572,1
2951,1
2138,0
1380,0
1444,0
2427,0
3051,0
5574,0
2555,0
5384,0
2469,0
254,0
5699,1
2452,1
2307,0
2938,1
5313,0
4798,1
1497,1
4793,0
606,0
5974,0
5646,0
4154,0
5498,0
3663,0
3849,0
5941,0
5830,1
2255,0
5597,1
4816,0
2473,1
5702,0
1596,0
1271,1
3745,0
4030,1
3918,1
2092,0
5249,1
5966,0
370,0
1457,1
3323,0
2756,0
601,0
586,0
1211,0
3248,0
3804,1
5028,0
4190,1
905,0
3982,0
1954,0
1680,0
1938,1
1004,1
5021,0
4292,1
2969,0
753,1
1983,0
5201,1
3544,0
1980,0
188,0
2527,1
5885,0
1448,0
5447,0
2248,0
4624,0
634,0
4802,1
1397,0
4668,0
4915,0
593,1
4884,1
3656,1
2231,0
1481,1
2408,1
2155,1
1621,0
397,0
2632,0
2650,0
5694,0
2149,1
563,0
3924,0
4185,1
3864,1
4389,0
5250,0
4365,0
1679,0
1102,0
1686,0
2835,0
643,0
4633,1
5358,0
1724,0
1754,0
620,0
5649,0
5033,1
3329,0
5615,1
842,0
5951,1
3099,0
618,0
4195,0
1256,0
2894,1
2219,0
585,0
3978,0
1668,1
2785,1
5542,1
2485,0
1900,0
1682,0
266,0
2735,1
384,1
2463,0
2350,1
4948,1
4254,0
1794,0
5677,0
257,0
3135,0
4277,0
3043,0
2063,0
386,0
2930,0
5459,1
5023,0
3793,0
5718,0
5371,0
5436,0
5370,0
5877,0
1242,0
4225,0
3728,0
3984,0
3214,0
532,0
3225,1
688,0
4542,0
2352,0
5852,0
4302,0
1282,0
3993,1
3258,0
2604,0
1202,0
4548,1
3025,0
1460,0
4140,0
4427,0
1634,1
5343,0
1414,1
633,0
3503,1
1478,1
545,1
2384,1
943,1
1752,0
4776,1
1415,0
5314,0
4447,0
2627,0
2363,0
2102,1
5037,0
4069,0
3949,1
806,1
4694,1
3027,0
4743,1
3674,0
4698,0
4933,0
5254,0
4917,0
1697,0
2970,1
5467,0
609,1
2133,0
2317,0
5719,1
5533,1
4568,0
5203,0
2666,0
5398,0
3303,1
4324,0
4420,0
1365,0
3236,0
56,1
4789,1
2967,0
4831,0
2675,0
4275,0
5959,0
4298,0
3817,0
2648,0
808,0
5853,0
920,0
2846,0
2540,0
611,1
3790,0
968,0
2824,0
5106,0
4347,0
1337,1
2683,1
5761,1
297,0
1932,0
663,0
2710,0
4442,0
619,0
319,1
5857,0
4874,0
3395,0
5569,0
3319,1
413,0
5262,1
823,0
3732,0
1263,0
4211,0
5925,1
738,0
5514,1
2309,0
3196,1
5474,0
332,0
1496,0
773,0
4731,0
2898,1
1134,0
2437,0
219,1
4515,1
5522,0
4268,0
872,0
1994,0
835,0
1522,1
5883,0
687,0
4647,0
1912,1
5483,0
5797,1
114,1
1795,1
3172,0
2589,0
5191,0
1597,0
3221,0
5333,0
5891,1
